,index,seconds,minutes,dateTime,cli_temp,ser_vol,ser_cur,ser_pow,cli_vol,cli_cur,cli_pow,newIndex
1343,1377,1377.167,22.9527833333,20220506 09:55:13,53.25,5,0.4,2.0,5,0.49,2.45,28
1344,1378,1378.169,22.9694833333,20220506 09:55:14,53.75,5,0.4,2.0,5,0.49,2.45,29
1345,1379,1379.167,22.9861166667,20220506 09:55:15,53.75,5,0.41,2.05,5,0.8,4.0,30
1346,1380,1380.167,23.0027833333,20220506 09:55:16,53.5,5,0.4,2.0,5,0.79,3.95,31
1347,1381,1381.168,23.0194666667,20220506 09:55:17,54.5,5,0.41,2.05,5,0.44,2.2,32
1348,1382,1382.167,23.0361166667,20220506 09:55:18,54.25,5,0.4,2.0,5,0.41,2.05,33
1349,1383,1383.166,23.0527666667,20220506 09:55:19,53.75,5,0.4,2.0,5,0.79,3.95,34
1350,1384,1384.167,23.06945,20220506 09:55:20,54.25,5,0.4,2.0,5,0.64,3.2,35
1351,1385,1385.166,23.0861,20220506 09:55:21,54.5,5,0.4,2.0,5,0.65,3.25,36
1352,1386,1386.165,23.10275,20220506 09:55:22,54.75,5,0.41,2.05,5,0.67,3.35,37
1353,1387,1387.168,23.1194666667,20220506 09:55:23,55.0,5,0.41,2.05,5,0.41,2.05,38
1354,1388,1388.166,23.1361,20220506 09:55:24,55.0,5,0.41,2.05,5,0.79,3.95,39
1355,1389,1389.166,23.1527666667,20220506 09:55:25,54.25,5,0.4,2.0,5,0.85,4.25,40
1356,1390,1390.169,23.1694833333,20220506 09:55:26,54.5,5,0.41,2.05,5,0.66,3.3,41
1357,1391,1391.165,23.1860833333,20220506 09:55:27,55.0,5,0.52,2.6,5,0.59,2.95,42
1358,1392,1392.165,23.20275,20220506 09:55:28,55.5,5,0.45,2.25,5,0.51,2.55,43
1359,1532,1532.165,25.5360833333,20220506 09:57:48,48.75,5,0.41,2.05,5,0.43,2.15,0
1360,1533,1533.164,25.5527333333,20220506 09:57:49,48.5,5,0.41,2.05,5,0.64,3.2,1
1361,1534,1534.164,25.5694,20220506 09:57:50,49.0,5,0.48,2.4,5,0.49,2.45,2
1362,1535,1535.167,25.5861166667,20220506 09:57:51,49.5,5,0.63,3.15,5,0.66,3.3,3
1363,1536,1536.166,25.6027666667,20220506 09:57:52,49.75,5,0.42,2.1,5,0.76,3.8,4
1364,1537,1537.165,25.6194166667,20220506 09:57:53,50.0,5,0.4,2.0,5,0.74,3.7,5
1365,1538,1538.166,25.6361,20220506 09:57:54,50.75,5,0.4,2.0,5,0.64,3.2,6
1366,1539,1539.169,25.6528166667,20220506 09:57:55,51.75,5,0.59,2.95,5,0.67,3.35,7
1367,1540,1540.167,25.66945,20220506 09:57:56,52.0,5,0.49,2.45,5,0.7,3.5,8
1368,1541,1541.167,25.6861166667,20220506 09:57:57,52.0,5,0.43,2.15,5,0.63,3.15,9
1369,1542,1542.168,25.7028,20220506 09:57:58,52.25,5,0.45,2.25,5,0.85,4.25,10
1370,1543,1543.168,25.7194666667,20220506 09:57:59,52.5,5,0.45,2.25,5,0.49,2.45,11
1371,1544,1544.168,25.7361333333,20220506 09:58:00,53.25,5,0.41,2.05,5,0.41,2.05,12
1372,1545,1545.168,25.7528,20220506 09:58:01,53.0,5,0.46,2.3,5,0.82,4.1,13
1373,1546,1546.164,25.7694,20220506 09:58:02,52.75,5,0.47,2.35,5,0.83,4.15,14
1374,1547,1547.164,25.7860666667,20220506 09:58:03,53.25,5,0.4,2.0,5,0.49,2.45,15
1375,1548,1548.165,25.80275,20220506 09:58:04,53.5,5,0.4,2.0,5,0.41,2.05,16
1376,1549,1549.166,25.8194333333,20220506 09:58:05,53.25,5,0.4,2.0,5,0.45,2.25,17
1377,1550,1550.165,25.8360833333,20220506 09:58:06,52.75,5,0.41,2.05,5,0.8,4.0,18
1378,1551,1551.165,25.85275,20220506 09:58:07,53.0,5,0.4,2.0,5,0.49,2.45,19
1379,1552,1552.166,25.8694333333,20220506 09:58:08,53.5,5,0.4,2.0,5,0.45,2.25,20
1380,1553,1553.167,25.8861166667,20220506 09:58:09,53.25,5,0.41,2.05,5,0.82,4.1,21
1381,1554,1554.165,25.90275,20220506 09:58:10,52.5,5,0.41,2.05,5,0.79,3.95,22
1382,1555,1555.169,25.9194833333,20220506 09:58:11,53.5,5,0.41,2.05,5,0.49,2.45,23
1383,1556,1556.167,25.9361166667,20220506 09:58:12,53.5,5,0.41,2.05,5,0.41,2.05,24
1384,1557,1557.164,25.9527333333,20220506 09:58:13,53.25,5,0.4,2.0,5,0.81,4.05,25
1385,1558,1558.168,25.9694666667,20220506 09:58:14,53.25,5,0.42,2.1,5,0.8,4.0,26
1386,1559,1559.165,25.9860833333,20220506 09:58:15,53.5,5,0.41,2.05,5,0.63,3.15,27
1387,1560,1560.165,26.00275,20220506 09:58:16,54.0,5,0.41,2.05,5,0.41,2.05,28
1388,1561,1561.164,26.0194,20220506 09:58:17,54.0,5,0.4,2.0,5,0.79,3.95,29
1389,1562,1562.168,26.0361333333,20220506 09:58:18,53.75,5,0.45,2.25,5,0.83,4.15,30
1390,1563,1563.165,26.05275,20220506 09:58:19,54.25,5,0.4,2.0,5,0.49,2.45,31
1391,1564,1564.164,26.0694,20220506 09:58:20,54.75,5,0.41,2.05,5,0.59,2.95,32
1392,1565,1565.168,26.0861333333,20220506 09:58:21,54.25,5,0.4,2.0,5,0.81,4.05,33
1393,1566,1566.168,26.1028,20220506 09:58:22,54.0,5,0.41,2.05,5,0.68,3.4,34
1394,1567,1567.164,26.1194,20220506 09:58:23,54.5,5,0.4,2.0,5,0.66,3.3,35
1395,1568,1568.167,26.1361166667,20220506 09:58:24,54.75,5,0.41,2.05,5,0.49,2.45,36
1396,1569,1569.168,26.1528,20220506 09:58:25,55.0,5,0.4,2.0,5,0.49,2.45,37
1397,1570,1570.165,26.1694166667,20220506 09:58:26,55.0,5,0.4,2.0,5,0.79,3.95,38
1398,1571,1571.169,26.18615,20220506 09:58:27,54.25,5,0.41,2.05,5,0.8,4.0,39
1399,1572,1572.167,26.2027833333,20220506 09:58:28,54.75,5,0.4,2.0,5,0.66,3.3,40
1400,1573,1573.168,26.2194666667,20220506 09:58:29,55.25,5,0.4,2.0,5,0.66,3.3,41
1401,1574,1574.168,26.2361333333,20220506 09:58:30,55.5,5,0.41,2.05,5,0.73,3.65,42
1402,1714,1714.167,28.56945,20220506 10:00:50,49.0,5,0.41,2.05,5,0.45,2.25,0
1403,1715,1715.167,28.5861166667,20220506 10:00:51,48.75,5,0.41,2.05,5,0.63,3.15,1
1404,1716,1716.169,28.6028166667,20220506 10:00:52,49.0,5,0.49,2.45,5,0.6,3.0,2
1405,1717,1717.169,28.6194833333,20220506 10:00:53,49.25,5,0.49,2.45,5,0.63,3.15,3
1406,1718,1718.168,28.6361333333,20220506 10:00:54,49.75,5,0.47,2.35,5,0.81,4.05,4
1407,1719,1719.166,28.6527666667,20220506 10:00:55,50.75,5,0.4,2.0,5,0.78,3.9,5
1408,1720,1720.165,28.6694166667,20220506 10:00:56,51.5,5,0.41,2.05,5,0.71,3.55,6
1409,1721,1721.167,28.6861166667,20220506 10:00:57,52.25,5,0.61,3.05,5,0.63,3.15,7
1410,1722,1722.165,28.70275,20220506 10:00:58,52.25,5,0.49,2.45,5,0.77,3.85,8
1411,1723,1723.164,28.7194,20220506 10:00:59,52.75,5,0.46,2.3,5,0.66,3.3,9
1412,1724,1724.169,28.73615,20220506 10:01:00,52.75,5,0.41,2.05,5,0.84,4.2,10
1413,1725,1725.169,28.7528166667,20220506 10:01:01,52.75,5,0.48,2.4,5,0.69,3.45,11
1414,1726,1726.166,28.7694333333,20220506 10:01:02,53.25,5,0.41,2.05,5,0.49,2.45,12
1415,1727,1727.165,28.7860833333,20220506 10:01:03,53.5,5,0.41,2.05,5,0.41,2.05,13
1416,1728,1728.167,28.8027833333,20220506 10:01:04,53.25,5,0.41,2.05,5,0.81,4.05,14
1417,1729,1729.17,28.8195,20220506 10:01:05,52.75,5,0.42,2.1,5,0.64,3.2,15
1418,1730,1730.168,28.8361333333,20220506 10:01:06,53.5,5,0.41,2.05,5,0.41,2.05,16
1419,1731,1731.169,28.8528166667,20220506 10:01:07,53.25,5,0.41,2.05,5,0.58,2.9,17
1420,1732,1732.168,28.8694666667,20220506 10:01:08,52.75,5,0.41,2.05,5,0.66,3.3,18
1421,1733,1733.166,28.8861,20220506 10:01:09,53.0,5,0.41,2.05,5,0.49,2.45,19
1422,1734,1734.169,28.9028166667,20220506 10:01:10,53.5,5,0.41,2.05,5,0.49,2.45,20
1423,1735,1735.167,28.91945,20220506 10:01:11,53.25,5,0.41,2.05,5,0.74,3.7,21
1424,1736,1736.165,28.9360833333,20220506 10:01:12,53.0,5,0.45,2.25,5,0.71,3.55,22
1425,1737,1737.164,28.9527333333,20220506 10:01:13,53.25,5,0.4,2.0,5,0.49,2.45,23
1426,1738,1738.165,28.9694166667,20220506 10:01:14,53.75,5,0.41,2.05,5,0.41,2.05,24
1427,1739,1739.166,28.9861,20220506 10:01:15,53.75,5,0.4,2.0,5,0.79,3.95,25
1428,1740,1740.164,29.0027333333,20220506 10:01:16,53.25,5,0.44,2.2,5,0.79,3.95,26
1429,1741,1741.165,29.0194166667,20220506 10:01:17,53.75,5,0.41,2.05,5,0.69,3.45,27
1430,1742,1742.165,29.0360833333,20220506 10:01:18,54.25,5,0.41,2.05,5,0.49,2.45,28
1431,1743,1743.164,29.0527333333,20220506 10:01:19,54.5,5,0.41,2.05,5,0.8,4.0,29
1432,1744,1744.164,29.0694,20220506 10:01:20,54.0,5,0.41,2.05,5,0.68,3.4,30
1433,1745,1745.164,29.0860666667,20220506 10:01:21,54.25,5,0.41,2.05,5,0.87,4.35,31
1434,1746,1746.166,29.1027666667,20220506 10:01:22,54.75,5,0.44,2.2,5,0.41,2.05,32
1435,1747,1747.165,29.1194166667,20220506 10:01:23,55.0,5,0.41,2.05,5,0.79,3.95,33
1436,1748,1748.164,29.1360666667,20220506 10:01:24,54.5,5,0.4,2.0,5,0.65,3.25,34
1437,1749,1749.164,29.1527333333,20220506 10:01:25,54.5,5,0.46,2.3,5,0.7,3.5,35
1438,1750,1750.164,29.1694,20220506 10:01:26,55.0,5,0.41,2.05,5,0.8,4.0,36
1439,1751,1751.164,29.1860666667,20220506 10:01:27,55.0,5,0.44,2.2,5,0.5,2.5,37
1440,1752,1752.169,29.2028166667,20220506 10:01:28,54.75,5,0.41,2.05,5,0.79,3.95,38
1441,1753,1753.166,29.2194333333,20220506 10:01:29,54.5,5,0.41,2.05,5,0.81,4.05,39
1442,1754,1754.164,29.2360666667,20220506 10:01:30,54.75,5,0.41,2.05,5,0.76,3.8,40
1443,1755,1755.164,29.2527333333,20220506 10:01:31,55.25,5,0.41,2.05,5,0.68,3.4,41
1444,1756,1756.164,29.2694,20220506 10:01:32,55.75,5,0.57,2.85,5,0.63,3.15,42
1445,1757,1757.164,29.2860666667,20220506 10:01:33,56.25,5,0.4,2.0,5,0.5,2.5,43
1446,1898,1898.165,31.6360833333,20220506 10:03:54,48.75,5,0.43,2.15,5,0.59,2.95,0
1447,1899,1899.164,31.6527333333,20220506 10:03:55,49.25,5,0.49,2.45,5,0.52,2.6,1
1448,1900,1900.164,31.6694,20220506 10:03:56,49.75,5,0.5,2.5,5,0.65,3.25,2
1449,1901,1901.164,31.6860666667,20220506 10:03:57,50.0,5,0.41,2.05,5,0.84,4.2,3
1450,1902,1902.164,31.7027333333,20220506 10:03:58,50.75,5,0.41,2.05,5,0.67,3.35,4
1451,1903,1903.167,31.71945,20220506 10:03:59,51.5,5,0.49,2.45,5,0.49,2.45,5
1452,1904,1904.167,31.7361166667,20220506 10:04:00,52.25,5,0.49,2.45,5,0.65,3.25,6
1453,1905,1905.167,31.7527833333,20220506 10:04:01,52.5,5,0.56,2.8,5,0.55,2.75,7
1454,1906,1906.167,31.76945,20220506 10:04:02,52.75,5,0.46,2.3,5,0.7,3.5,8
1455,1907,1907.167,31.7861166667,20220506 10:04:03,53.0,5,0.41,2.05,5,0.7,3.5,9
1456,1908,1908.169,31.8028166667,20220506 10:04:04,53.75,5,0.4,2.0,5,0.41,2.05,10
1457,1909,1909.167,31.81945,20220506 10:04:05,53.75,5,0.4,2.0,5,0.49,2.45,11
1458,1910,1910.164,31.8360666667,20220506 10:04:06,53.0,5,0.41,2.05,5,0.84,4.2,12
1459,1911,1911.165,31.85275,20220506 10:04:07,53.0,5,0.4,2.0,5,0.75,3.75,13
1460,1912,1912.165,31.8694166667,20220506 10:04:08,53.5,5,0.41,2.05,5,0.41,2.05,14
1461,1913,1913.164,31.8860666667,20220506 10:04:09,53.75,5,0.4,2.0,5,0.63,3.15,15
1462,1914,1914.169,31.9028166667,20220506 10:04:10,53.25,5,0.42,2.1,5,0.81,4.05,16
1463,1915,1915.165,31.9194166667,20220506 10:04:11,53.75,5,0.4,2.0,5,0.49,2.45,17
1464,1916,1916.165,31.9360833333,20220506 10:04:12,54.0,5,0.41,2.05,5,0.72,3.6,18
1465,1917,1917.164,31.9527333333,20220506 10:04:13,53.5,5,0.4,2.0,5,0.66,3.3,19
1466,1918,1918.165,31.9694166667,20220506 10:04:14,53.5,5,0.45,2.25,5,0.8,4.0,20
1467,1919,1919.164,31.9860666667,20220506 10:04:15,53.75,5,0.41,2.05,5,0.41,2.05,21
1468,1920,1920.166,32.0027666667,20220506 10:04:16,54.25,5,0.4,2.0,5,0.41,2.05,22
1469,1921,1921.168,32.0194666667,20220506 10:04:17,53.75,5,0.41,2.05,5,0.82,4.1,23
1470,1922,1922.166,32.0361,20220506 10:04:18,53.5,5,0.4,2.0,5,0.74,3.7,24
1471,1923,1923.169,32.0528166667,20220506 10:04:19,54.0,5,0.41,2.05,5,0.64,3.2,25
1472,1924,1924.167,32.06945,20220506 10:04:20,54.5,5,0.4,2.0,5,0.49,2.45,26
1473,1925,1925.165,32.0860833333,20220506 10:04:21,54.5,5,0.41,2.05,5,0.79,3.95,27
1474,1926,1926.166,32.1027666667,20220506 10:04:22,54.5,5,0.41,2.05,5,0.82,4.1,28
1475,1927,1927.169,32.1194833333,20220506 10:04:23,55.0,5,0.4,2.0,5,0.46,2.3,29
1476,1928,1928.166,32.1361,20220506 10:04:24,54.75,5,0.41,2.05,5,0.41,2.05,30
1477,1929,1929.167,32.1527833333,20220506 10:04:25,54.25,5,0.4,2.0,5,0.81,4.05,31
1478,1930,1930.165,32.1694166667,20220506 10:04:26,54.25,5,0.4,2.0,5,0.64,3.2,32
1479,1931,1931.164,32.1860666667,20220506 10:04:27,55.0,5,0.4,2.0,5,0.66,3.3,33
1480,1932,1932.165,32.20275,20220506 10:04:28,55.0,5,0.41,2.05,5,0.66,3.3,34
1481,1933,1933.164,32.2194,20220506 10:04:29,55.0,5,0.4,2.0,5,0.41,2.05,35
1482,1934,1934.164,32.2360666667,20220506 10:04:30,55.0,5,0.4,2.0,5,0.78,3.9,36
1483,1935,1935.165,32.25275,20220506 10:04:31,54.5,5,0.4,2.0,5,0.8,4.0,37
1484,1936,1936.164,32.2694,20220506 10:04:32,54.75,5,0.41,2.05,5,0.68,3.4,38
1485,1937,1937.164,32.2860666667,20220506 10:04:33,55.75,5,0.49,2.45,5,0.53,2.65,39
1486,1938,1938.165,32.30275,20220506 10:04:34,55.75,5,0.4,2.0,5,0.5,2.5,40
1487,1939,1939.167,32.31945,20220506 10:04:35,55.75,5,0.4,2.0,5,0.41,2.05,41
